x,y,z
453813.61200231244,6072126.023014067,0.44
453813.44541602716,6072126.9566520825,0.44
453813.3297212681,6072127.773324584,0.44
453813.0717586363,6072128.531018652,0.44
453813.0497053527,6072129.386511074,0.44
453812.8638789649,6072130.241887776,0.44
453812.6124353658,6072131.072569523,0.44
453812.44584908045,6072132.006207539,0.44
453812.2792627951,6072132.9398455545,0.44
453812.1126642011,6072133.735415411,0.44
453811.95530890714,6072134.665233313,0.44
453811.7794793218,6072135.464623284,0.44
453811.61289303645,6072136.398261299,0.44
453811.4463067511,6072137.331899315,0.44
453811.2797204658,6072138.265537331,0.44
453811.17961554124,6072139.0886727385,0.44
453810.9419123979,6072139.992828618,0.44
453810.77994930116,6072140.928383218,0.44
453810.6133630158,6072141.862021234,0.44
453810.4467767305,6072142.79565925,0.44
453810.28019044513,6072143.729297265,0.44
453810.11359185114,6072144.524867122,0.44
453809.94699325715,6072145.320436979,0.44
453804.6184715232,6072200.316485029,0.17
453804.5006449553,6072199.36516483,0.17
453804.38281838683,6072198.413844632,0.17
453804.30479597446,6072197.462552559,0.17
453804.11813710985,6072196.661290369,0.17
453804.1180602654,6072195.799314386,0.17
453804.1179711122,6072194.799270244,0.17
453803.9512185892,6072193.868197352,0.17
453803.6354566183,6072192.998789886,0.17
453803.61771354335,6072192.006051567,0.17
453803.4509610205,6072191.074978675,0.17
453803.2842084975,6072190.143905782,0.17
453803.2841193443,6072189.14386164,0.17
453803.1173668214,6072188.212788748,0.17
453803.1172776682,6072187.212744607,0.17
453803.0906127583,6072186.339746301,0.17
453802.908159683,6072185.437196271,0.17
453802.7836957778,6072184.48862284,0.17
453802.65230536694,6072183.680989096,0.17
453802.61686641036,6072182.695573964,0.17
453802.6167772572,6072181.695529823,0.17
453802.5343424522,6072180.72956325,0.17
453802.449935581,6072179.764412789,0.17
453802.44984642783,6072178.764368647,0.17
453802.44975727465,6072177.764324505,0.17
453802.4496681214,6072176.764280364,0.17
453802.44957896817,6072175.764236222,0.17
453802.6161654934,6072174.833288991,0.17
453802.61607634026,6072173.833244849,0.17
453802.615987187,6072172.833200707,0.17
453802.61589803384,6072171.833156565,0.17
453802.78248455905,6072170.902209334,0.17
453802.7823954058,6072169.902165192,0.17
453802.7823062527,6072168.90212105,0.17
453802.9488927779,6072167.971173819,0.17
453802.94880362466,6072166.971129677,0.17
453802.9487144715,6072165.971085535,0.17
453803.1153009967,6072165.040138303,0.17
453803.18937633967,6072164.0708397245,0.17
453803.28179836867,6072163.10914693,0.17
453803.4483848939,6072162.178199699,0.17
453803.4482957407,6072161.178155557,0.17
453803.6148822659,6072160.247208325,0.17
453803.78146879113,6072159.316261094,0.17
453803.94805531634,6072158.385313862,0.17
453804.11464184156,6072157.454366631,0.17
453804.2812283668,6072156.523419399,0.17
453804.447814892,6072155.592472168,0.17
453804.6144014172,6072154.661524936,0.17
453804.7809879424,6072153.7305777045,0.17
453804.94757446763,6072152.799630472,0.17
453805.11416099285,6072151.868683241,0.17
453805.280747518,6072150.93773601,0.17
453805.4473340432,6072150.006788778,0.17
453805.61392056843,6072149.075841547,0.17
453805.90046098945,6072148.1946222875,0.17
453806.1137692973,6072147.283043994,0.17
453806.2803558225,6072146.352096762,0.17
453806.4469423477,6072145.42114953,0.17
453806.6135288729,6072144.490202298,0.17
453806.9615022164,6072143.6344506135,0.17
453807.2175608856,6072142.878657925,0.17
453807.3019957497,6072142.171559801,0.17
453807.4465875782,6072141.24971476,0.17
453807.61317410343,6072140.318767528,0.17
453807.946436307,6072139.456917207,0.17
453808.1130228322,6072138.525969975,0.17
453808.3378305721,6072137.709001981,0.17
453808.53287682857,6072136.90435035,0.17
453808.61281933385,6072136.147332758,0.17
453808.77940585907,6072135.216385527,0.17
453808.96912208834,6072134.295026923,0.17
453809.11259121815,6072133.4925592225,0.17
453809.27919005207,6072132.69968015,0.17
453809.50138874777,6072131.929850503,0.17
453809.6394927422,6072131.125158638,0.17
453809.7789865537,6072130.321042933,0.17
453810.0336554063,6072129.564674084,0.17
453810.17175940156,6072128.759982218,0.17
453810.5255132559,6072127.906626896,0.17
453810.612045259,6072127.080555394,0.17
453810.7786317842,6072126.149608163,0.17
453810.97085277707,6072125.3461257275,0.17
453811.16589903383,6072124.5414740965,0.17
453811.36094529077,6072123.736822465,0.17
453811.44501481106,6072122.840023715,0.17
453811.6116013363,6072121.909076483,0.17
453811.903171283,6072121.029942259,0.17
453811.92332060373,6072120.176351217,0.17
453811.9447098508,6072119.323274197,0.17
453812.11129637604,6072118.392326965,0.17
453812.27788290125,6072117.461379734,0.17
453812.4537304485,6072116.664673214,0.17
453812.6487767051,6072115.860021583,0.17
453812.8091207814,6072114.957713768,0.17
453812.7775902498,6072114.082698375,0.17
453812.94418908365,6072113.289819303,0.17
453813.11077560886,6072112.358872071,0.17
453813.1106987643,6072111.496896089,0.17
453813.27729759825,6072110.704017016,0.17
453813.5972257737,6072109.836638953,0.17
453813.617375095,6072108.98304791,0.17
453813.7554790896,6072108.178356044,0.17
453813.77700494666,6072107.325335657,0.17
453813.9436037806,6072106.532456585,0.17
453814.16847170546,6072105.715463684,0.17
453814.405590255,6072104.862025948,0.17
453814.4257395757,6072104.008434906,0.17
453814.56384357094,6072103.203743041,0.17
453814.60990996286,6072102.360896153,0.17
453814.7765087968,6072101.568017081,0.17
453814.8399413933,6072100.594306456,0.17
453814.94300616876,6072099.637025708,0.17
453815.2410556837,6072098.7897476535,0.17
453815.1095158495,6072097.844102494,0.17
453815.2761023747,6072096.913155262,0.17
453815.3314687387,6072095.936100707,0.17
453815.4425997467,6072094.982163889,0.17
453815.44920307695,6072093.984894178,0.17
453815.6090971187,6072093.051172516,0.17
453815.6090079655,6072092.051128374,0.17
453815.60891881236,6072091.0510842325,0.17
453815.68467175367,6072090.082481117,0.17
453815.84591841925,6072089.2289897725,0.17
453815.7753393398,6072088.258116877,0.17
453815.7752501866,6072087.258072736,0.17
453815.82244524447,6072086.277630691,0.17
453815.94174755865,6072085.327081362,0.17
453815.94165840547,6072084.32703722,0.17
453816.0580240891,6072083.375270485,0.17
453816.17586859566,6072082.424116808,0.17
453816.1080789329,6072081.534069864,0.17
453816.1079897797,6072080.534025723,0.17
453816.10790062655,6072079.533981581,0.17
453816.1078114733,6072078.533937439,0.17
453816.1077223201,6072077.533893297,0.17
453816.1076331669,6072076.533849156,0.17
453816.2742196921,6072075.602901924,0.17
453816.274130539,6072074.6028577825,0.17
453816.27404138574,6072073.602813641,0.17
453816.44062791095,6072072.6718664095,0.17
453816.4405387578,6072071.671822268,0.17
453816.6071252829,6072070.740875036,0.17
453816.60703612975,6072069.740830895,0.17
453816.77362265496,6072068.8098836625,0.17
453816.7735335018,6072067.809839521,0.17
453816.7734443486,6072066.80979538,0.17
453816.9400308738,6072065.878848148,0.17
453816.9399417206,6072064.878804006,0.17
453816.9398525674,6072063.878759865,0.17
453817.1064390926,6072062.947812633,0.17
453817.1063499394,6072061.947768491,0.17
453817.27293646464,6072061.01682126,0.17
453817.27284731145,6072060.016777118,0.17
453817.4394338366,6072059.085829886,0.17
453817.4908753013,6072058.107148228,0.17
453817.60593120864,6072057.154838513,0.17
453817.77251773386,6072056.2238912815,0.17
453817.9391042591,6072055.292944049,0.17
453818.0802080002,6072054.3514327,0.17
453818.19805250614,6072053.400279023,0.17
453818.27218815626,6072052.431005444,0.17
453818.43877468153,6072051.500058213,0.17
453818.60536120675,6072050.569110981,0.17
453818.6052720535,6072049.56906684,0.17
453818.7718585787,6072048.638119608,0.17
453818.93844510394,6072047.707172376,0.17
453819.10503162915,6072046.776225145,0.17
453819.25876323006,6072045.839948788,0.17
453819.2715290011,6072044.845233772,0.17
453819.43811552634,6072043.91428654,0.17
453819.60470205155,6072042.983339309,0.17
453819.77128857677,6072042.052392077,0.17
453819.84798576107,6072041.084180405,0.17
453819.9377859488,6072040.121400704,0.17
453820.104372474,6072039.190453472,0.17
453820.2709589992,6072038.2595062405,0.17
453820.4375455244,6072037.328559008,0.17
453820.60413204966,6072036.397611776,0.17
453820.673007472,6072035.426157524,0.17
453820.7908519786,6072034.475003847,0.17
453820.9372159469,6072033.535673172,0.17
453821.1038024721,6072032.60472594,0.17
453821.2623401709,6072031.670441994,0.17
453821.2702998441,6072030.673734567,0.17
453821.4368863693,6072029.742787335,0.17
453821.6034728945,6072028.811840104,0.17
453821.733718196,6072027.865827289,0.17
453821.8515627019,6072026.914673612,0.17
453821.9365567917,6072025.949901499,0.17
453822.1031433169,6072025.018954267,0.17
453822.1030541638,6072024.018910126,0.17
453822.26964068896,6072023.087962894,0.17
453822.4362272142,6072022.157015662,0.17
453822.436138061,6072021.156971521,0.17
453822.6027245862,6072020.226024289,0.17
453822.60263543297,6072019.225980147,0.17
453822.7692219582,6072018.295032916,0.17
453822.769132805,6072017.294988774,0.17
453822.7939882477,6072016.30528564,0.17
453822.93563017703,6072015.363997401,0.17
453822.93554102385,6072014.363953259,0.17
453823.102127549,6072013.433006027,0.17
453823.1020383958,6072012.432961886,0.17
453823.1019492426,6072011.432917744,0.17
453823.2685357678,6072010.501970512,0.17
453823.2684466147,6072009.50192637,0.17
453823.4350331399,6072008.570979139,0.17
453823.6186794554,6072007.647104197,0.17
453823.6015428206,6072006.778055925,0.17
453823.7681293458,6072005.847108693,0.17
453823.7680525012,6072004.985132711,0.17
453823.9346390264,6072004.054185479,0.17
453823.9345621819,6072003.192209497,0.17
453823.93447302876,6072002.192165355,0.17
453824.1010718626,6072001.399286283,0.17
453824.10098270944,6072000.399242141,0.17
453824.2675815433,6071999.606363069,0.17
453824.2674923901,6071998.606318927,0.17
453824.2674032369,6071997.6062747855,0.17
453824.4339897621,6071996.675327554,0.17
453824.6005762873,6071995.744380322,0.17
453824.6004871341,6071994.74433618,0.17
453824.60039798095,6071993.7442920385,0.17
453824.63642567385,6071992.867374711,0.17
453824.76690766163,6071991.9513688255,0.17
453824.7668185084,6071990.951324684,0.17
453824.7667293552,6071989.951280542,0.17
453824.766640202,6071988.9512364,0.17
453824.76655104884,6071987.951192258,0.17
453824.7664618956,6071986.951148117,0.17
453824.7663727424,6071985.951103975,0.17
453824.76628358924,6071984.951059833,0.17
453824.76619443606,6071983.951015691,0.17
453824.7661052828,6071982.95097155,0.17
453824.7660161296,6071981.950927408,0.17
453824.733164808,6071980.9644414205,0.17
453824.59917445347,6071980.019810374,0.17
453824.5990853003,6071979.019766233,0.17
453824.5989961471,6071978.019722091,0.17
453824.5989069939,6071977.019677949,0.17
453824.5988178407,6071976.019633807,0.17
453824.43206531776,6071975.088560915,0.17
453824.4319761646,6071974.088516773,0.17
453824.4318870114,6071973.088472632,0.17
453824.2651344884,6071972.157399739,0.17
453824.2650453353,6071971.157355597,0.17
453824.1436229264,6071970.207523486,0.17
453824.0982036591,6071969.226238563,0.17
453824.0981145059,6071968.226194421,0.17
453823.931361983,6071967.295121529,0.17
453823.93127282977,6071966.295077387,0.17
453823.7645203069,6071965.364004495,0.17
453823.5977677839,6071964.432931602,0.17
453823.59767863073,6071963.43288746,0.17
453823.4309261078,6071962.501814568,0.17
453823.4308369546,6071961.5017704265,0.17
453823.26408443163,6071960.570697534,0.17
453823.2008058604,6071959.596803429,0.17
453823.0972427555,6071958.6395805,0.17
453822.9304902326,6071957.708507608,0.17
453822.9304010794,6071956.708463466,0.17
453822.7636485565,6071955.777390573,0.17
453822.76355940325,6071954.777346432,0.17
453822.5968068804,6071953.84627354,0.17
453822.59671772714,6071952.846229398,0.17
453822.4299652042,6071951.915156505,0.17
453822.429876051,6071950.915112363,0.17
453822.2631235281,6071949.984039471,0.17
453822.26303437486,6071948.983995329,0.17
453822.09628185193,6071948.052922437,0.17
453821.929529329,6071947.121849544,0.17
453821.92944017577,6071946.121805402,0.17
453821.7626876529,6071945.19073251,0.17
453821.76259849966,6071944.190688369,0.17
453821.5958459767,6071943.259615476,0.17
453821.59575682355,6071942.259571334,0.17
453821.59566767036,6071941.259527192,0.17
453821.4289151474,6071940.3284543,0.17
453821.4288259942,6071939.328410158,0.17
453821.26207347127,6071938.397337266,0.17
453821.2619843181,6071937.397293124,0.17
453821.26189516485,6071936.397248982,0.17
453821.1972088139,6071935.423937466,0.17
453821.09505348874,6071934.466131948,0.17
453821.09496433556,6071933.466087807,0.17
453821.07924589916,6071932.47251162,0.17
453820.92812265945,6071931.534970772,0.17
453820.9280335062,6071930.534926631,0.17
453820.927944353,6071929.53488249,0.17
453820.92785519984,6071928.534838348,0.17
453820.92776604666,6071927.534794206,0.17
453820.9276768934,6071926.534750064,0.17
453820.92758774024,6071925.534705922,0.17
453820.92749858706,6071924.534661781,0.17
453820.9274094339,6071923.534617639,0.17
453820.92732028064,6071922.534573497,0.17
453820.92723112745,6071921.534529355,0.17
453820.9271419743,6071920.534485214,0.17
453821.0937284995,6071919.603537982,0.17
453821.09363934625,6071918.60349384,0.17
453821.09355019307,6071917.603449699,0.17
453821.0934610398,6071916.603405558,0.17
453821.0933718867,6071915.603361416,0.17
453821.2467616567,6071914.66694335,0.17
453821.2598692587,6071913.672370043,0.17
453821.2597801055,6071912.672325901,0.17
453821.25969095225,6071911.672281759,0.17
453821.42627747747,6071910.741334527,0.17
453821.4261883243,6071909.741290386,0.17
453821.48200999753,6071908.764424583,0.17
453821.5926856963,6071907.810299012,0.17
453821.59259654314,6071906.810254871,0.17
453821.7175888421,6071905.8620643765,0.17
453821.75910622376,6071905.017331657,0.17
453821.7590170706,6071904.017287515,0.17
453821.9256035958,6071903.086340283,0.17
453822.09219012107,6071902.155393052,0.17
453822.20911618776,6071901.203858628,0.17
453822.25868749304,6071900.224401678,0.17
453822.42527401826,6071899.293454447,0.17
453822.59186054347,6071898.362507215,0.17
453822.68049421214,6071897.399243922,0.17
453822.75835791545,6071896.431515842,0.17
453822.92494444066,6071895.500568611,0.17
453822.9248552875,6071894.500524469,0.17
453823.0914418127,6071893.569577237,0.17
453823.2580283379,6071892.6386300055,0.17
453823.4246148631,6071891.707682774,0.17
453823.5912013883,6071890.776735542,0.17
453823.6232502615,6071889.79001451,0.17
453823.75769876037,6071888.845744169,0.17
453823.9242852856,6071887.914796937,0.17
453824.0908718108,6071886.983849706,0.17
453824.21258296043,6071886.034298982,0.17
453824.330427467,6071885.083145305,0.17
453824.44827197294,6071884.131991629,0.17
453824.5905422332,6071883.190963869,0.17
453824.7571287584,6071882.260016638,0.17
453824.80180549144,6071881.278530599,0.17
453824.9236261304,6071880.329025264,0.17
453824.9235369772,6071879.328981123,0.17
453825.0901235024,6071878.398033891,0.17
453825.09003434924,6071877.397989749,0.17
453825.25662087445,6071876.467042518,0.17
453825.2565317213,6071875.466998376,0.17
453825.4231182464,6071874.536051144,0.17
453825.42302909325,6071873.536007003,0.17
453825.42293994006,6071872.535962861,0.17
453825.4228507869,6071871.535918719,0.17
453825.42276163364,6071870.535874577,0.17
453825.42267248046,6071869.535830435,0.17
453825.4225833272,6071868.535786294,0.17
453825.4224941741,6071867.5357421525,0.17
453825.42240502086,6071866.535698011,0.17
453825.4223158677,6071865.535653869,0.17
453825.25556334475,6071864.604580976,0.17
453825.25547419157,6071863.604536835,0.17
453825.2553850383,6071862.604492693,0.17
453825.10121360165,6071861.668213299,0.17
453825.0885433622,6071860.673375659,0.17
453824.9217908393,6071859.742302766,0.17
453824.92170168605,6071858.742258625,0.17
453824.7549491632,6071857.8111857325,0.17
453824.75486000994,6071856.811141591,0.17
453824.588107487,6071855.880068698,0.17
453824.58801833383,6071854.880024556,0.17
453824.4212658109,6071853.948951663,0.17
453824.254513288,6071853.017878771,0.17
